id,keyword,location,text,target,Unnamed: 5,Unnamed: 6,Unnamed: 7
6687,hostages,"Dublin City, Ireland","My colourised footage of the British Pathé film ""Guerilla Warfare In Ireland (1922)"" which shows the treatment of hostages…",1,,,
6696,hurricane,,Ocean temperatures hit record highs as rate of global warming accelerates https://t.co/yS3nST7lN9,1,,,
6708,hurricane,New Zealand,"A powerful North Atlantic windstorm with violent hurricane-force winds and major waves, smashing the huge cliffs on th…",1,,,
6712,hurricane,,"Public art, protest art and resistance in Puerto Rico after the hurricane and #veranodel2019 https://t.co/yjdCr0WGH1",1,,,
6717,hurricane,United Kingdom,"#USA: Given the vulnerabilities of #PuertoRico’s electric grid after Hurricane Maria, the EDF says there is an urge… https://t.co/eCV6xOjULQ",1,,,
6724,hurricane,United States,Hurricane Recovery for Forest and Conservation Nurseries | via https://t.co/L008wXTTjL #agchat,1,,,
6729,hurricane,"Colorado, USA",Jill the squirrel can't be without her teddy bear following rescue from a hurricane. Traumatized humans deserve the same c…,1,,,
6731,hurricane,"Hyderabad, India","In the wake of Hurricane Harvey, grew its volunteer base from 8 to over 83,000 to rebuild Houston -- u… https://t.co/Q5KCyXoYIq",1,,,
6754,injured,,"Overall death toll of 669; 25,000 injured since the Iraqi Protests started, according to This is insane!",1,,,
6758,injured,All over Ireland,"The occupants, a female, two males and a baby, were awoken by two loud bangs. No one was injured. ATO deployed to s… https://t.co/JkV3Y9EmWf",1,,,
6759,injured,,"School bus attacked with crude bombs in Uttar Pradesh&amp;#039;s Prayagraj, 2 students injured https://t.co/3NZ3bJkbMl",1,,,
6760,injured,"Ranchi, India",Delhi: A delegation of top human rights body will interact with Jamia students injured in the December 15 violence. More on htt…,1,,,
6763,injured,"London, England","Lovren, Shaqiri, Keita have all been injured at certain points and their replacements have come in an… https://t.co/KCZeH521Gj",1,,,
6764,injured,,"BREAKING: Huge sinkhole swallows bus in northwest China; at least 6 dead, 16 injured, and 4 missing https://t.co/m12xBPxruu",1,,,
6765,injured,Iran occupied,🔴Warning Repressive forces of the Islamic Republic have fired on Iranian protesters. Local sources say 7 people were…,1,,,
6772,injured,"Johannesburg, South Africa",In all seriousness I'm glad nobody was seriously injured. Could have been worse.,1,,,
6774,injured,,Volunteers around Australia are caring for wildlife injured and orphaned in the bushfires. #abc730 #AustralianBushf…,1,,,
6776,injured,Ohio River Valley,"Iran Protests: 1,500 killed 5,000 Injured 7,000 arrested Reactions: U.N: 0 Resolutions,Urgent Sessions, or Commission…",1,,,
6777,injured,LiberalsR VIRTUE SIGNALLINGpos,🔴Breaking News Oppressive forces of the Islamic Republic in Tehran have fired on people. Several people have been inj…,1,,,
6778,injured,"England, United Kingdom","🇮🇷 Iran protests in past two months: 1,500 protesters killed by regime 4,800 Injured 7,000 arrested 🇺🇳 Reaction from U.N.…",1,,,
6784,injured,,"On January 9,1992 , 10 Persons were killed and 5 others injured by Khalistani Terrorists in KupKalan in Sangrur, Punjab. #…",1,,,
6785,injured,"Hampton, VA Ultra V.I.P Events","New Tumblr post: ""Information Out Of Colorado Springs 8 People Injured In A..."" https://t.co/oPjZsleZEm Instagram, IFTTT",1,,,
6786,injured,"Hampton, VA Ultra V.I.P Events","New Tumblr post: ""Information Out Of Colorado Springs 8 People Injured In A..."" https://t.co/2bGP1eXNKe Instagram, IFTTT",1,,,
6787,injured,"Owerri, Imo State Nigeria",Colorado police arrest suspect after 8 injured in apparent ‘random’ stabbing – National https://t.co/rD4WpnroQf,1,,,
6788,injured,,"Today we honor Lithuanian 🇱🇹 citizens who stood up to &amp; peacefully resisted the Soviet military in January, 1991. Unarmed c…",1,,,
6789,injured,"Vantaa, FINLAND","Matthew Dingley, 28, allegedly beat a flight attendant, tried to enter the cockpit and injured several police in a viol…",1,,,
6790,injured,,"29 years ago, on that dark cold night, thousands of Lithuanians stood unarmed against Soviet tanks &amp; defended our reborn…",1,,,
6791,injured,,"A child, little Richard Clarke, 7 years old, was murdered on 14th January, by a bomb placed in a ventilator and a lady was in…",1,,,
6796,injuries,"Elmbridge, Surrey, UK",Pedestrian left with life-changing injuries following Oxshott collision - can you help? https://t.co/MEH49oeEGA,1,,,
6797,injuries,North West England,"Report recieved of a 9 vehicle RTC on M66 between jct 2 and 3, No reports of any injuries, but 2 lanes blocked …",1,,,
6799,injuries,,Two cruciate ligament injuries in one game. A bad day for young Serie A stars 😢 https://t.co/HgwtnwawcV,1,,,
6804,injuries,,Isiah dealt with major injuries that forced him to retire ( somewhat early ) towards the end… https://t.co/ZhMf16mscn,1,,,
6807,injuries,,"28-year-old daily-wage worker from firozabad, Mohammad Abrar, who took a bullet in his spinal cord on December 20, succumbed t…",1,,,
6815,injuries,UK,North East Wales Search and Rescue lower mountain biker with multiple injuries 100m down muddy forest slope to safe… https://t.co/m1O2RwC7xu,1,,,
6817,injuries,"Peel Region, Ontario","Robbery - Rabba Fine Foods - 20 Bristol Road West, #Mississauga. Two masked culprits, no weapons seen. No injuries,… https://t.co/pbMPRrXuZU",1,,,
6821,injuries,Dorchester,Dorset Police employees seek compensation over injuries on duty https://t.co/CHNgeUDGS4,1,,,
6822,injuries,Maldives,• 29 injuries to 16 players. And that was only until Jan. 2 more injuries to Benzema &amp, Bale. • Squad void of motivation…,1,,
6827,injuries,"Seattle, WA",Here is another picture from the scene courtesy of LT Longoria. Approximately 30 cars involved in numerous separate collision…,1,,,
6829,injuries,Manila,Angkas once again suffering from back injuries for carrying the Ph government https://t.co/TzCr3sUjEo,1,,,
6836,injuries,"Siracusa, Sicilia",Frank the kangaroo left with horrific injuries after sick and cruel yobs shoot him with arrows ‘for fun https://t.co/866d…,1,,,
6837,injuries,"Peel Region, Ontario","Armed Robbery - P200016171 - 7/11 Convenience Store located at 6980 Lisgar Dr, #Mississauga. Two culprits armed wit… https://t.co/yvj0MzNY1W",1,,,
6838,injuries,"Kansas City, Mo.","Reports of active shooter near school in Virginia, police say no injuries https://t.co/c35rcPfuUg",1,,,
6841,injuries,"Ottawa, Ontario",WORKING FIRE: Ottawa Fire Services on scene of the 1800 block of Russell Rd for a working fire in a multi unit building.…,1,,,
6843,injuries,UK,"RT from Jalopnik Michigan's 75 mph speed limit has lead to more speeding, crashes, and injuries: report… https://t.co/kYpRy6qtnN",1,,,
6844,injuries,UK,"RT from Jalopnik Michigan's 75 mph speed limit has lead to more speeding, crashes, and injuries: report https://t.co/IpldR3hs4c",1,,,
6845,injuries,"Clarence-Rockland, Ontario",WORKING FIRE: Ottawa Fire Services on scene of the 1800 block of Russell Rd for a working fire in a multi unit buil… https://t.co/GkDREoPDZI,1,,,
6847,injury,,"Pogba, McTominay, Lingard, Shaw - Manchester United injury news latest and expected return dates https://t.co/AQlH3mi7fN",1,,,
6849,injury,"Los Angeles, Ca",OLIVE IS FRIENDLY BUT TENTATIVE - maybe because she has a leg injury and is in pain? These people who seem to know noth…,1,,,
6852,injury,Sin City,Anybody got a status update on Dale Dabone? He had a pretty serious injury not too long ago. Hope he's on the mend.,1,,,
6853,injury,Tottenham Hotspur,Chris Sutton names the Chelsea star who could benefit from Harry Kane's injury blow https://t.co/bGiVMvNtvY https://t.co/0EbRzegvz2,1,,,
6854,injury,Everywhere,Suarez’s injury is a blessing in disguise for Setien. He’s not forced to start Suarez every game subsequently giving Fati…,1,,,
6870,injury,Somewhere drinking Hennessy,https://t.co/e0FNv0z4WD New article on the blog focused on whether Arsenal can cope with Torreira's injury,1,,,
6871,injury,"Sydney, New South Wales",Horrible news about mose masoe. Does anybody know the extent of the injury? Hoping for a speedy recovery for the big man,1,,,
6873,injury,"Lagos, Nigeria",https://t.co/GjgMIw0k3O New article on the blog focused on whether Arsenal can cope with Torreira's injury… https://t.co/xswria9nOS,1,,,
6875,injury,"Nairobi, Kenya",Football: Chris Sutton names the Chelsea star who could benefit from Harry Kane's injury blow https://t.co/TIUnpu9Gby…,1,,,
6876,injury,"Lagos, Nigeria",https://t.co/GjgMIw0k3O New article on the blog focused on whether Arsenal can cope with Torreira's injury,1,,,
6880,injury,"Sarawak, Malaysia",13/1: 2nd injury 🤦‍♀,1,,,
6886,injury,,Liverpool receive huge Fabinho injury boost ahead of Man Utd clash | https://t.co/u36UvskG7H https://t.c…,1,,,
6890,injury,MISSING,Chiellini : Knee/Calf Rabiot : Adductor Khedira : Knee Demiral : Knee De Ligt : Shoulder/pubis Costa : Thigh Ramsey :…,1,,,
6893,injury,"Lagos, Nigeria","With two years left on his current contract at Manchester City, Jone Stones' season has been plagued with injury an… https://t.co/VndpcdKzkm",1,,,
6902,injury,"North Carolina, USA",The little girl suffered a brain hemorrhage from a nonaccidental traumatic head injury. https://t.co/ezQgMOYhZo,1,,,
6925,inundated,"Iran, Tehran",The extent of 2020 #flood in #Chabahar County southwest of #Iran mapped by cloud-free Sentinel-2 data. Several villages still…,1,,,
6926,inundated,Africa,Indonesia 🇮🇩 is facing its own climate disaster. 🌏 The sinking capital of Jakarta and the surrounding areas have been…,1,,,
6929,inundated,,"FLOOD WARNING! Vehicles, U-haul inundated by flood waters off Mud Creek in Hendersonville, NC!… https://t.co/XcCqplcUfw",1,,,
6934,inundated,,It’s not just Australia that’s having a rough start to the new year. Indonesia’s sinking capital of Jakarta and the surro…,1,,,
6942,inundated,Indonesia,Several hundred homes in Cirebon inundated https://t.co/zkwRmVMg4A,1,,,
6960,inundated,,Climate crisis? We need to focus on the oceans that are inundated with garbage. That real B… https://t.co/8ao3xbo5II,1,,,
6965,inundated,"Los Angeles, CA",It’s not just Australia — Indonesia is facing its own climate disaster. The sinking capital of Jakarta and the surrounding ar…,1,,,
6999,inundation,"London, England",Another seawall collapses due to wave climate vulnerability - this time in Carrickfergus - near my hometown. Wave… https://t.co/h174N6uyeF,1,,,
7005,inundation,,Happening in 253C #AMS2020 Flood inundation mapping for Texas. Improved information representation for emergency Management…,1,,,
7006,inundation,"Boulder, CO",Happening in 253C #AMS2020 Flood inundation mapping for Texas. Improved information representation for emergency M… https://t.co/9KNaRtACKF,1,,,
7009,inundation,Ireland,#StormBrendan weather may combine with high spring tides to cause coastal flooding inundation and wave overtopping… https://t.co/LAUj7ZRhdQ,1,,,
7014,inundation,"Lawrence, Kansas, USA",Flash Flood Warnings remain in effect for Hawaii County &amp, Maui County in #Hawaii. Some higher elevations on the Big Islan…,1,,
7029,inundation,Puerto Rico & Spain,see the tsunami inundation maps so you can understand the real risk... These maps show… https://t.co/srXxVas476,1,,,
7035,inundation,"Chicago, IL",Flash Flood Warnings remain in effect for Hawaii County &amp, Maui County in #Hawaii. Some higher elevations on the Big… https://t.co/oiURB8vkzq,1,,
7038,inundation,Ireland,"#StormBrendan There is a risk of coastal flooding/storm damage including wave overtopping, inundation &amp; erosion of sof…",1,,,
7039,inundation,Ireland,"#StormBrendan There is a risk of coastal flooding/storm damage including wave overtopping, inundation &amp; erosion of… https://t.co/amKLlkyuMh",1,,,
7040,inundation,"Birmingham, England",https://t.co/bMmcU4Y1eB‘ Greenland’s ice sheet is melting much faster than previous… https://t.co/HQ5tTHnzA8,1,,,
7078,landslide,Karachi,"Death toll jumps to 35 across Pakistan as rain triggers landslide, avalanches https://t.co/OyPtvd0Ewj",1,,,
7084,lava,"San Diego, CA",Taal Volcano as seen its appearance on Katy Perry’s “Roar” music video is currently on Alert Level 4 &amp, continue to erup…,1,,
7085,lava,"Kokkola/Suomi, Karleby/Finland",VIDEO: Volcano in the Galapagos erupts. Lava and smoke belches out of a volcano on Fernandina island in the Galapagos. Althoug…,1,,,
7086,lava,Egypt,"Taal Volcano in the Philippines has sent an eruption plume a kilometer above the crater, the Philippine Institute o… https://t.co/kyl1aSs1DQ",1,,,
7089,lava,"Berlin, Germany",Philippines' Taal volcano eruption spews lava and coats Manila with ash https://t.co/acHx0Lo7oE https://t.co/W7JFF385hT,1,,,
7090,lava,,Thousands have sought refuge at temporary shelters in the Philippines as ash and smoke continue to spew from volcano. https://t.co…,1,,,
7092,lava,Verviers Belgique,"Taal volcano in the Philippines could spew lava and ash for weeks, authorities have warned, leaving thousands in limbo after t…",1,,,
7094,lava,,Lightning sighted at #TaalVolcano DETAILS: https://t.co/zseuAHyto9 https://t.co/9IBqfCGwh5,1,,,
7095,lava,,"A volcano has erupted on an uninhabited island in the Galapagos, spewing lava on the ecologically sensitive environment https://t…",1,,,
7097,lava,"Sydney, New South Wales",Watch live: Taal volcano spews lava https://t.co/QdeBSCzrLN via,1,,,
7101,lava,MichaelJosephMiller@email.com,"A volcano near the Philippine capital is spewing lava, ash and steam and trembling constantly on the third day of a… https://t.co/hgnO5eP24K",1,,,
7109,lightning,,First lightning in raleigh of 2020! https://t.co/iXvx5yfIrp,1,,,
7115,lightning,"Venus,Milkyway#themorningstar ","1971,campers pitched a tent within the Stones.During the night a thunderstorm raged with lightning that struck the… https://t.co/I8bEbhzcDC",1,,,
7116,lightning,Earth,Yesterday’s lightning and thunderstorms turned everyone here into born again😂 not that it’s funny but people prayed in to…,1,,,
